Phenotype,Network_score,z-score,P-value
"Injury of median nerve at wrist and hand level of right arm, sequela",7.484865079694312,25.230016838883845,0
"Acute (reversible) ischemia of small intestine, extent unspecified",5.173495358542011,25.278163089158152,0
Adenocarcinoma of the Rat Extraorbital Lacrimal Gland,4.356441519741437,25.940456079877467,0
adenocarcinoma of trachea with mixed subtypes,6.222592195671793,25.26997807442521,0
Injury of right lower leg,2.7419669230366814,25.08944929736316,0
Self-administered poisoning,8.101359486378119,25.2485483947242,0
withdrawal headache from ergotamines,5.238655359757044,25.63904399667603,0
well differentiated liposarcoma of kidney,9.207611212159001,25.66705727699971,0
"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",2.588080279971643,21.581795668911784,0
"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",7.7825880540621,24.28732778465085,0
"Type III occipital condyle fracture, unspecified side, initial encounter for closed fracture",8.772150868169026,24.834321782880153,0
"Type II occipital condyle fracture, unspecified side, sequela",8.746231365833331,24.867511729649383,0
Intentional fenoprofen overdose,5.716013688579607,24.349417981895453,0
"Type II occipital condyle fracture, unspecified side, subsequent encounter for fracture with routine healing",9.184812816909842,24.70891282326898,0
umbilical cord entanglement with compression,9.043290909673606,25.079829525887646,0
Unspecified diabetes mellitus with diabetic cataract,3.6962121594711075,24.955219558624787,0
Windigo,8.24846638706704,25.012202509258916,0
"Unspecified fracture of right calcaneus, initial encounter for closed fracture",9.03454218105307,24.970337872528212,0
upper jaw; odontoameloblastoma,9.210797683488556,24.682414468599124,0
Venous (large vessel)/lymphatic (small vessel) invasion by tumor absent,6.608426696273354,24.24244781717484,0
injury to the female genital system due to rape,6.126739144380917,25.422128184978277,0
"Vernal keratoconjunctivitis, with limbar and corneal involvement, right eye",8.50651561195356,24.66406753002837,0
Viral resistance,8.460741787566208,24.949771734297553,0
vision eye (function),8.720581257271911,24.933884059013153,0
"War operations involving gasoline bomb, military personnel, initial encounter",8.241083117021285,25.953232791277188,0
Weight loss >=10% of body weight,2.059053072763079,22.142051113034263,0
"Unspecified injury of muscle and tendon of long extensor muscle of toe at ankle and foot level, right foot, subsequent encounter",9.170882386310845,24.635472349563965,0
"adult gender dysphoria, sexually attracted to females",8.793478826193477,24.760039764941897,0
Intra-abdominal foreign body left inside at operation,8.173723941399466,25.63737935791833,0
secondary osteoarthritis of hand,8.588720300567747,24.09273388895296,0
Other retinal vascular occlusions,7.039034290507261,25.5025983150622,0
"Other secondary chronic gout, unspecified knee, without tophus (tophi)",5.44521122592,25.91163668038089,0
Other specified hemiplegia and hemiparesis affecting unspecified side,6.3317068942353885,26.081287965074285,0
Other spontaneous disruption of lateral collateral ligament of left knee,8.336364456104999,26.068372495197163,0
Oxazepam overdose,5.969756820373667,26.31634047300974,0
"Pancreatic Hypoplasia, Congenital, with Diabetes Mellitus and Congenital Heart Disease",6.109565199725863,24.09578981712753,0
paralysis of wrist,8.832903322659686,24.550520628364396,0
Parasitic infection causing ulcer of esophagus,8.469579388430228,24.514485599031577,0
Partial rupture of ureteropelvic junction,8.874202955912512,24.659162524810075,0
pathological resorption of pulp,7.992149983712396,24.435168555851387,0
"Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",5.142972406568596,25.00524458385342,0
"Pedestrian on roller-skates injured in collision with other nonmotor vehicle in traffic accident, sequela",9.173371276014821,24.510843513171913,0
"Pedestrian on roller-skates injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",9.169713441506024,24.611454412446687,0
Johnson neuroectodermal syndrome,2.454096608786204,24.540247165348248,0
"Pericarditis, Tuberculous",7.526784856917,25.270263051993275,0
"Periprosthetic fracture around internal prosthetic left hip joint, sequela",3.952185420789107,24.963139742610508,0
"Periprosthetic fracture around internal prosthetic left knee joint, initial encounter",8.80997581090742,24.73416701877188,0
"Other non-follicular lymphoma, intrathoracic lymph nodes",9.300248611817041,25.233972765601447,0
Kabuki make-up syndrome,5.596230102543805,24.559851989821414,0
Other abscess of pharynx,3.3255337305375163,26.444559715901097,0
"Osteodysplasty, Precocious, Of Danks, Mayne, And Kozlowski",6.466008836219227,23.497564993677532,0
"Nondisplaced fracture of lateral condyle of right humerus, initial encounter for open fracture",6.473636305249458,25.580364344714607,0
"Nondisplaced fracture of middle phalanx of left index finger, subsequent encounter for fracture with routine healing",6.256155463288691,25.077293061014835,0
Noninfective encephalomyelitis,9.184046251251894,24.631573307079844,0
Krause-Kivlin syndrome,5.523322922395277,24.666244798972272,0
"Nontraffic accident involving collision of motor-driven snow vehicle, not on public highway, motor cyclist injured",8.485430725961189,24.57881448895792,0
"Obstructed labor due to face presentation, fetus 3",6.674647071232332,23.452447480289447,0
Obstructed labor due to persistent occipitoiliac (position),3.3255337305375163,26.444559715901097,0
"Obstructed labor due to shoulder presentation, fetus 5",6.216886738592724,23.080540443800402,0
perlèche; vitamin B2 deficiency (manifestation),8.092210349125521,24.804697972718092,0
occiput from atlas; dislocation,8.863403453218115,25.321011562326706,0
open fracture-dislocation of articular surface of anterior proximal end of right humerus,9.166861376439035,24.745645678760646,0
ophthalmoplegic migraine; Moebius,8.0324107588744,25.686232450782533,0
Oral isoprenaline allergy,4.5641835803117425,24.136769883167446,0
Organic mood disorder of manic type,3.3255337305375163,26.444559715901097,0
Organic parasomnia,9.055715630710381,24.910497622286993,0
Organizing pneumonia due to collagen vascular disease,1.6470409861858204,25.08877211340417,0
"Keratomalacia, bilateral",3.3175728472528916,23.0462524377316,0
osseointegration failure of dental implant due to poor bone quality,7.948674385061386,24.910963183400394,0
Occupant of three-wheeled motor vehicle injured in nontraffic accident NOS,7.379750860031892,25.28443116859385,0
Phenothiazine antipsychotics and neuroleptics causing adverse effects in therapeutic use,9.189539063885606,24.626017281253237,0
phlebitis of deep femoral vein bilateral,9.132478723715748,24.57027782696712,0
phlebitis of the dorsal surface of the saphenous vein,8.78199723499323,24.728707276135534,0
Pseudoretinitis pigmentosa,7.272594242234266,25.982151550474313,0
pseudosarcomatous carcinoma of uterus,1.5536376981874898,26.303820165715187,0
psilocin poisoning with undetermined intent,9.198174872630695,24.58833138734048,0
puerperal infection of breast and nipple,8.742131141776749,24.624484569375536,0
invasion of other organism,1.6945403052900785,25.205000811212074,0
"Puncture wound without foreign body of unspecified lesser toe(s) without damage to nail, initial encounter",9.180873033347346,24.631855109675286,0
Pyrazinamide adverse reaction,4.339414878960717,25.61215476833058,0
Quaternary ammonium surfactant adverse reaction,5.2059158285287905,25.204050784106055,0
"pseudopuberty, precocious; male isosexual",9.228940242758677,24.39871340454358,0
Recurrent Childhood Burkitt Lymphoma,8.805946985265944,24.56491785233294,0
Refractory Chordoma,3.8950871239882954,23.171403257376813,0
"retina; disorder, Batten(-Mayou) (manifestation)",6.472850874892723,25.33857801250371,0
"Ring corneal ulcer, right eye",6.22862378801104,25.526082729208838,0
Salmonella osteomyelitis,3.3255337305375163,26.444559715901097,0
"Salter-Harris Type III physeal fracture of unspecified calcaneus, initial encounter for open fracture",5.805615624874807,26.53376834895394,0
sarcoid iritis,8.918371645094274,25.295815214301467,0
scarlet fever; rash,6.343531221586816,25.845179139215535,0
Intramedullary fibrous scar of bone,5.667654506285585,23.983966758835003,0
recurrent manic disorder in remission,4.247125835859728,26.91233268178335,0
Segmented neutrophil percentage,8.045799175490163,24.895068225049663,0
Ischemic foot ulcer due to atherosclerosis of artery of lower limb,6.993579296079126,24.552678856206096,0
"Pseudopapilledema of optic disc, left eye",7.988703837599534,24.48540175656508,0
phlebitis of the plantar surface of the femoropopliteal vein,9.039677370885306,25.02721616480121,0
Pilonidal disease,9.099686590924936,24.952942014980938,0
"placenta; hemorrhage, complicating delivery",9.086425475114396,25.100074132928498,0
Pleural Well Differentiated Papillary Mesothelioma,8.535805694069095,26.11222345446569,0
"pneumonia; lobar, Hemophilus influenzae",5.730528383947367,26.875729655373117,0
"Poisoning by multiple unspecified drugs, medicaments and biological substances, accidental (unintentional), sequela",9.198556441590632,24.52406389562818,0
"Poisoning by multiple unspecified drugs, medicaments and biological substances, undetermined",8.740869733453808,24.842335429900857,0
poisoning halogen derivatives aliphatic hydrocarbons accidental,7.211417984730456,25.10594660377881,0
Isoflurane adverse reaction,2.6292003447823897,20.328395177560633,0
Polyp of sigmoid colon,7.964548090194943,24.743432801968492,0
IUD insertion complication,4.363321281847951,25.012269574893455,0
"pregnancy; hemorrhage, due to trauma",5.737195930359507,25.385310409715807,0
Primary Cutaneous Mucinous Carcinoma,8.207097569312046,25.225475814090117,0
Primary malignant neoplasm of ampulla of Vater,6.386418906587926,25.782221654807536,0
Primary malignant neoplasm of lacrimal gland duct,4.875481162793531,26.247459601529254,0
Protein level - finding,6.422103876073825,25.71830046185686,0
PSCA Positive,9.459039130444589,23.233127789736443,0
pseudocirrhosis; pericardial,2.8559071165124372,27.574375919661332,0
Pontocerebellar Hypoplasia Type 2,8.793568769592818,25.464882515698864,0
Adverse reaction to anthrax vaccine,6.691027924447938,24.172185505673138,0
Acquired haemophilia A with anti factor VIII,3.9420640683270536,23.967421407729883,0
AIDS-associated disorder,6.044084362272167,24.964024400716855,0
Flaccid hemiplegia of right nondominant side,8.89680500568658,24.388608164193226,0
Follicular cystadenoma,7.0772962577201435,24.472943729642946,0
food toxicity fish (finned) accidental poisoning intentional,8.089181303234888,24.392058761486467,0
"Foster-Kennedy syndrome, right eye",5.793520770736594,25.720967461915276,0
"Fourth [trochlear] nerve palsy, right eye",4.491232831229337,27.040112088797617,0
"Fracture of base of skull, right side, initial encounter for open fracture",6.622813578445437,24.580774878179973,0
"Fracture of foot and toe, except ankle",8.134339313828175,24.363803162321812,0
Fracture of transverse process of thoracic vertebra,8.841626164714086,24.510742622283125,0
exhaustion (stress),7.1080481856201265,23.85015406922457,0
"Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing",8.344031712427775,24.740595827817298,0
Fuchs' heterochromic cyclitis of right eye,5.600636979899931,23.807349922458286,0
Gallbladder cancer non-resectable,8.567986935988122,24.2477001039349,0
Gastritis of newborn,3.616655749001653,20.419657167336354,0
genetic dystonia musculorum deformans,8.336280173237439,24.731307131178344,0
Genotoxicity,4.38147190015866,23.17326048447265,0
giant cell carcinoma of trachea,8.689228603306889,25.031744729482973,0
"Glaucoma secondary to other eye disorders, right eye, mild stage",4.672187547102871,23.465826029696103,0
glioma of hypothalamus,4.308121575143012,23.04148971827307,0
"Fracture of unspecified tarsal bone(s) of left foot, initial encounter for closed fracture",8.07033638883692,24.391173213296426,0
granular cell carcinoma of respiratory tract,7.6167945646592,25.13872556984221,0
Esophoria of bilateral eyes,4.004072372537986,23.305022127914754,0
ENCEPHALOPATHY AND MISCELLANEOUS CNS DISORDERS,6.776434918094923,24.24661261673297,0
"Displaced fracture of middle phalanx of left little finger, initial encounter for closed fracture",8.07033638883692,24.391173213296426,0
"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 5",5.336487172599877,25.028548230083505,0
"Displaced fracture of proximal phalanx of left thumb, subsequent encounter for fracture with malunion",8.102844201292672,24.294935828182417,0
Infarction of optic radiation,6.049020698997262,25.124944721283867,0
